Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
58,1,2,0.0,1.3479668554512474,3,2,0,40,1,0
58,1,2,0.0,1.3479668554512474,3,2,1,40,1,0
58,1,2,0.0,0.16993971032469388,0,2,0,40,1,0
58,1,2,0.0,0.16993971032469388,0,2,1,40,1,0
58,1,2,0.0,-1.6330007269746611,4,2,0,40,1,0
58,1,2,0.0,-1.6330007269746611,4,2,1,40,1,0
48,2,2,1.0,-0.17614893741727736,0,1,0,44,2,1
48,2,2,1.0,-0.5347274778902597,4,1,0,44,2,1
48,2,2,1.0,-0.7501955714844547,3,1,0,44,2,1
48,2,2,1.0,1.4237435230818483,3,1,0,44,2,1
48,2,2,1.0,1.144918878651018,3,1,0,44,2,1
48,2,2,1.0,-1.4076942262571557,2,1,0,44,2,1
49,2,1,1.0,0.10728091885850656,2,3,0,12,0,0
38,2,2,0.0,1.0641881194902396,1,1,1,37,1,0
38,2,2,0.0,-0.2411103348059418,2,1,1,37,1,0
38,2,2,0.0,0.022921810971400794,4,1,1,37,1,0
38,2,2,0.0,0.022363603475042886,3,1,1,37,1,0
38,2,2,0.0,-0.20615259034652095,3,1,1,37,1,0
38,2,2,0.0,0.8171115264147716,0,1,1,37,1,0
24,1,2,2.0,-1.0485574782878158,0,2,0,1,2,0
24,1,2,2.0,-0.9883408446181946,4,2,0,1,2,0
27,2,4,2.0,1.1818303493476923,1,3,1,40,0,0
27,2,4,2.0,1.1818303493476923,1,3,1,40,0,0
27,2,4,2.0,-1.0454873370578468,2,3,1,40,0,0
27,2,4,2.0,-1.0454873370578468,2,3,1,40,0,0
27,2,4,2.0,0.6116911677550207,2,3,1,40,0,0
27,2,4,2.0,0.6116911677550207,2,3,1,40,0,0
27,2,4,2.0,-1.0975401860932317,3,3,1,40,0,0
27,2,4,2.0,-1.0975401860932317,3,3,1,40,0,0
27,2,4,2.0,-0.8274375337929956,4,3,1,40,0,0
27,2,4,2.0,-0.8274375337929956,4,3,1,40,0,0
27,2,4,2.0,1.3767843174507302,3,3,1,40,0,0
27,2,4,2.0,1.3767843174507302,3,3,1,40,0,0
65,2,3,1.0,-0.9158436460286968,1,3,0,2,0,0
65,2,3,1.0,0.5673834477316033,0,3,0,2,0,0
30,2,3,2.0,-1.3578742072072028,3,2,1,38,0,0
30,2,3,2.0,-1.3578742072072028,3,3,1,38,0,0
30,2,3,2.0,-1.1583848031962558,4,2,1,38,0,0
30,2,3,2.0,-1.1583848031962558,4,3,1,38,0,0
30,2,3,2.0,-0.22115441681114273,1,2,1,38,0,0
30,2,3,2.0,-0.22115441681114273,1,3,1,38,0,0
30,2,3,2.0,0.5458226831847747,3,2,1,38,0,0
30,2,3,2.0,0.5458226831847747,3,3,1,38,0,0
67,2,3,2.0,-1.0023658079641897,0,2,1,48,0,0
67,2,3,2.0,-0.1759396096061433,3,2,1,48,0,0
67,2,3,2.0,-0.2949075822674459,4,2,1,48,0,0
28,2,1,2.0,0.4898623816748834,3,3,1,22,0,0
28,2,1,2.0,0.4898623816748834,3,3,0,22,0,0
28,2,1,2.0,0.6028296237503373,1,3,1,22,0,0
28,2,1,2.0,0.6028296237503373,1,3,0,22,0,0
28,2,1,2.0,-0.23490027640895894,0,3,1,22,0,0
28,2,1,2.0,-0.23490027640895894,0,3,0,22,0,0
28,2,1,2.0,0.9607104048528722,0,3,1,22,0,0
28,2,1,2.0,0.9607104048528722,0,3,0,22,0,0
28,2,1,2.0,0.4879784313746752,1,3,1,22,0,0
28,2,1,2.0,0.4879784313746752,1,3,0,22,0,0
28,2,1,2.0,-0.07427606933193903,3,3,1,22,0,0
28,2,1,2.0,-0.07427606933193903,3,3,0,22,0,0
28,2,1,2.0,1.481378447080814,0,3,1,22,0,0
28,2,1,2.0,1.481378447080814,0,3,0,22,0,0
52,1,2,0.0,0.9161933570183202,4,1,1,1,1,1
52,1,2,0.0,0.9161933570183202,4,3,1,1,1,1
52,1,2,0.0,-1.296401606670776,2,1,1,1,1,1
52,1,2,0.0,-1.296401606670776,2,3,1,1,1,1
52,1,2,0.0,-0.10239577196097421,4,1,1,1,1,1
52,1,2,0.0,-0.10239577196097421,4,3,1,1,1,1
52,1,2,0.0,0.4290177645718592,1,1,1,1,1,1
52,1,2,0.0,0.4290177645718592,1,3,1,1,1,1
51,2,1,2.0,-1.219508524047459,3,3,1,25,1,1
51,2,1,2.0,-1.219508524047459,3,1,0,25,1,1
51,2,1,2.0,-1.475795540812834,3,3,1,25,1,1
51,2,1,2.0,-1.475795540812834,3,1,0,25,1,1
51,2,1,2.0,1.6922413288300553,1,3,1,25,1,1
51,2,1,2.0,1.6922413288300553,1,1,0,25,1,1
51,2,1,2.0,-1.4852850682509204,3,3,1,25,1,1
51,2,1,2.0,-1.4852850682509204,3,1,0,25,1,1
51,2,1,2.0,1.6473056253732348,2,3,1,25,1,1
51,2,1,2.0,1.6473056253732348,2,1,0,25,1,1
51,2,1,2.0,1.4877280573518863,3,3,1,25,1,1
51,2,1,2.0,1.4877280573518863,3,1,0,25,1,1
51,2,1,2.0,-0.6606032683189927,2,3,1,25,1,1
51,2,1,2.0,-0.6606032683189927,2,1,0,25,1,1
51,2,1,2.0,0.29239647983823425,0,3,1,25,1,1
51,2,1,2.0,0.29239647983823425,0,1,0,25,1,1
51,2,1,2.0,-0.028433278693536807,1,3,1,25,1,1
51,2,1,2.0,-0.028433278693536807,1,1,0,25,1,1
21,1,3,1.0,0.9397078478024014,4,1,1,22,2,1
21,1,3,1.0,1.36841120500536,4,1,1,22,2,1
21,1,3,1.0,-1.1356378477196667,2,1,1,22,2,1
21,1,3,1.0,-0.8374852687274398,2,1,1,22,2,1
21,1,3,1.0,-0.21564211778460735,0,1,1,22,2,1
21,1,3,1.0,-0.5795236294729905,0,1,1,22,2,1
21,1,3,1.0,1.2031817860833864,1,1,1,22,2,1
21,1,3,1.0,-1.13891731676077,3,1,1,22,2,1
21,1,3,1.0,1.4937985638747797,1,1,1,22,2,1
30,2,1,1.0,0.9611290604751407,4,3,1,31,0,1
54,2,4,2.0,-0.4006181268902457,3,3,0,19,1,1
54,2,4,2.0,0.4344602876613501,0,3,0,19,1,1
54,2,4,2.0,1.1848307146406165,0,3,0,19,1,1
54,2,4,2.0,-0.21194399312123546,3,3,0,19,1,1
54,2,4,2.0,-0.5844079450661233,2,3,0,19,1,1
54,2,4,2.0,-0.3307724139084487,1,3,0,19,1,1
54,2,4,2.0,0.7163550733221493,4,3,0,19,1,1
54,2,4,2.0,-1.7243374285662418,3,3,0,19,1,1
54,2,4,2.0,-0.9069123260869685,1,3,0,19,1,1
53,1,4,2.0,-1.1803642233653528,2,2,1,8,0,1
53,1,4,2.0,-1.1803642233653528,2,1,0,8,0,1
53,1,4,2.0,0.3701966496431333,4,2,1,8,0,1
53,1,4,2.0,0.3701966496431333,4,1,0,8,0,1
53,1,4,2.0,0.7926201725120636,0,2,1,8,0,1
53,1,4,2.0,0.7926201725120636,0,1,0,8,0,1
53,1,4,2.0,1.0200199513409116,3,2,1,8,0,1
53,1,4,2.0,1.0200199513409116,3,1,0,8,0,1
53,1,4,2.0,-0.06080931348230198,1,2,1,8,0,1
53,1,4,2.0,-0.06080931348230198,1,1,0,8,0,1
53,1,4,2.0,0.756755340871061,0,2,1,8,0,1
53,1,4,2.0,0.756755340871061,0,1,0,8,0,1
53,1,4,2.0,1.4282789589897573,4,2,1,8,0,1
53,1,4,2.0,1.4282789589897573,4,1,0,8,0,1
53,1,4,2.0,1.0992156398867052,4,2,1,8,0,1
53,1,4,2.0,1.0992156398867052,4,1,0,8,0,1
53,1,4,2.0,1.2822379227550906,0,2,1,8,0,1
53,1,4,2.0,1.2822379227550906,0,1,0,8,0,1
23,1,4,0.0,-0.6293436485229438,0,3,1,18,0,0
23,1,4,0.0,-0.6293436485229438,0,3,0,18,0,0
23,1,4,0.0,-0.8400669783980957,0,3,1,18,0,0
23,1,4,0.0,-0.8400669783980957,0,3,0,18,0,0
23,1,4,0.0,0.464603492464683,4,3,1,18,0,0
23,1,4,0.0,0.464603492464683,4,3,0,18,0,0
23,1,4,0.0,1.3006587701349053,1,3,1,18,0,0
23,1,4,0.0,1.3006587701349053,1,3,0,18,0,0
23,1,4,0.0,-1.3140549187430983,2,3,1,18,0,0
23,1,4,0.0,-1.3140549187430983,2,3,0,18,0,0
23,1,4,0.0,-1.6355824366453169,3,3,1,18,0,0
23,1,4,0.0,-1.6355824366453169,3,3,0,18,0,0
23,1,4,0.0,-1.1299162208819968,3,3,1,18,0,0
23,1,4,0.0,-1.1299162208819968,3,3,0,18,0,0
23,1,4,0.0,0.3571485494157646,4,3,1,18,0,0
23,1,4,0.0,0.3571485494157646,4,3,0,18,0,0
23,1,4,0.0,0.6718380254875973,2,3,1,18,0,0
23,1,4,0.0,0.6718380254875973,2,3,0,18,0,0
24,2,3,2.0,1.241837655206179,3,1,0,9,0,0
24,2,3,2.0,1.241837655206179,3,3,0,9,0,0
24,2,3,2.0,1.422696884026177,1,1,0,9,0,0
24,2,3,2.0,1.422696884026177,1,3,0,9,0,0
24,2,3,2.0,1.1440117914694363,3,1,0,9,0,0
24,2,3,2.0,1.1440117914694363,3,3,0,9,0,0
24,2,3,2.0,1.5270816858451264,3,1,0,9,0,0
24,2,3,2.0,1.5270816858451264,3,3,0,9,0,0
24,2,3,2.0,-0.5384256025536315,0,1,0,9,0,0
24,2,3,2.0,-0.5384256025536315,0,3,0,9,0,0
21,1,2,1.0,-0.3410294766540273,3,3,1,43,2,1
21,1,2,1.0,-0.3410294766540273,3,2,0,43,2,1
21,1,2,1.0,1.2972397492197123,2,3,1,43,2,1
21,1,2,1.0,1.2972397492197123,2,2,0,43,2,1
52,2,4,0.0,1.674518240820688,0,2,1,28,2,0
52,2,4,0.0,1.674518240820688,0,2,0,28,2,0
52,2,4,0.0,0.796248521238391,2,2,1,28,2,0
52,2,4,0.0,0.796248521238391,2,2,0,28,2,0
52,2,4,0.0,1.3488739426328293,1,2,1,28,2,0
52,2,4,0.0,1.3488739426328293,1,2,0,28,2,0
52,2,4,0.0,-1.44314040227589,3,2,1,28,2,0
52,2,4,0.0,-1.44314040227589,3,2,0,28,2,0
52,2,4,0.0,-1.0632802010042584,2,2,1,28,2,0
52,2,4,0.0,-1.0632802010042584,2,2,0,28,2,0
52,2,4,0.0,1.6865197019923857,4,2,1,28,2,0
52,2,4,0.0,1.6865197019923857,4,2,0,28,2,0
52,2,4,0.0,-1.1615247203632697,1,2,1,28,2,0
52,2,4,0.0,-1.1615247203632697,1,2,0,28,2,0
52,2,4,0.0,1.2292779865381236,1,2,1,28,2,0
52,2,4,0.0,1.2292779865381236,1,2,0,28,2,0
52,2,4,0.0,-1.1950869460817957,2,2,1,28,2,0
52,2,4,0.0,-1.1950869460817957,2,2,0,28,2,0
51,1,4,0.0,-1.4902391597810978,4,2,1,49,1,0
51,1,4,0.0,-0.16986910308324982,0,2,1,49,1,0
51,1,4,0.0,1.2173463013034709,3,2,1,49,1,0
51,1,4,0.0,0.9901558502857575,1,2,1,49,1,0
51,1,4,0.0,-0.09095251828563494,3,2,1,49,1,0
51,1,4,0.0,-0.42727253484134103,3,2,1,49,1,0
51,1,4,0.0,1.2254403100006623,1,2,1,49,1,0
51,1,4,0.0,0.0026170132913778954,1,2,1,49,1,0
51,1,4,0.0,0.6697447473762547,1,2,1,49,1,0
46,1,4,1.0,-0.567871047986517,4,1,1,41,2,0
46,1,4,1.0,-1.225858134318531,4,1,1,41,2,0
46,1,4,1.0,-0.853254630499554,1,1,1,41,2,0
46,1,4,1.0,-1.2254394786962626,3,1,1,41,2,0
22,2,4,0.0,-0.7767802034985054,0,2,0,30,1,0
22,2,4,0.0,-1.1945287385854375,1,2,0,30,1,0
22,2,4,0.0,-0.8375550446644847,4,2,0,30,1,0
22,2,4,0.0,-1.1760381152685782,0,2,0,30,1,0
50,1,2,1.0,-1.1971104482560933,3,2,0,27,1,0
50,1,2,1.0,0.15340281324508753,2,2,0,27,1,0
50,1,2,1.0,-1.6045321446604022,1,2,0,27,1,0
50,1,2,1.0,1.5780878958248403,0,2,0,27,1,0
50,1,2,1.0,-0.5245401910817258,2,2,0,27,1,0
50,1,2,1.0,0.39050144732315606,0,2,0,27,1,0
63,1,3,2.0,-0.6063873652352203,2,2,1,26,1,0
63,1,3,2.0,0.815088024240474,4,2,1,26,1,0
63,1,3,2.0,1.6595164143560663,3,2,1,26,1,0
63,1,3,2.0,-1.1874813689439174,4,2,1,26,1,0
63,1,3,2.0,-0.8625348301265059,4,2,1,26,1,0
63,1,3,2.0,0.5970382209756231,4,2,1,26,1,0
63,1,3,2.0,0.7704314245318323,0,2,1,26,1,0
63,1,3,2.0,0.8997960118128032,0,2,1,26,1,0
27,1,4,2.0,-0.3742428226873293,3,3,1,12,1,1
27,1,4,2.0,-0.8440442068096468,1,3,1,12,1,1
27,1,4,2.0,-1.1498023629397514,4,3,1,12,1,1
27,1,4,2.0,0.6315773098127754,3,3,1,12,1,1
27,1,4,2.0,0.33133145270920594,1,3,1,12,1,1
27,1,4,2.0,-0.1390281389094692,4,3,1,12,1,1
27,1,4,2.0,1.214276160073502,1,3,1,12,1,1
27,1,4,2.0,-1.2308820017857536,0,3,1,12,1,1
27,1,4,2.0,-0.4004087990791114,1,3,1,12,1,1
23,2,4,0.0,1.5667841940235905,2,3,1,38,2,0
23,2,4,0.0,1.5667841940235905,2,2,0,38,2,0
23,2,4,0.0,1.0482094299069913,2,3,1,38,2,0
23,2,4,0.0,1.0482094299069913,2,2,0,38,2,0
23,2,4,0.0,1.4711911602722798,0,3,1,38,2,0
23,2,4,0.0,1.4711911602722798,0,2,0,38,2,0
23,2,4,0.0,-1.2934012413778515,1,3,1,38,2,0
23,2,4,0.0,-1.2934012413778515,1,2,0,38,2,0
23,2,4,0.0,1.1761784984470673,1,3,1,38,2,0
23,2,4,0.0,1.1761784984470673,1,2,0,38,2,0
23,2,4,0.0,-0.6248779885520795,2,3,1,38,2,0
23,2,4,0.0,-0.6248779885520795,2,2,0,38,2,0
23,2,4,0.0,0.4464617488330473,2,3,1,38,2,0
23,2,4,0.0,0.4464617488330473,2,2,0,38,2,0
23,2,4,0.0,-1.4339299785859827,2,3,1,38,2,0
23,2,4,0.0,-1.4339299785859827,2,2,0,38,2,0
51,2,2,0.0,0.9346839803351794,0,2,1,27,0,0
25,2,3,2.0,-0.24138943855412096,2,3,1,37,0,0
25,2,3,2.0,-0.24138943855412096,2,1,1,37,0,0
25,2,3,2.0,-1.5600150968258502,1,3,1,37,0,0
25,2,3,2.0,-1.5600150968258502,1,1,1,37,0,0
25,2,3,2.0,0.21920152187828904,0,3,1,37,0,0
25,2,3,2.0,0.21920152187828904,0,1,1,37,0,0
26,2,3,0.0,1.2929136411229376,3,2,1,46,0,0
26,2,3,0.0,0.7531967680817787,1,2,1,46,0,0
26,2,3,0.0,1.656516049063142,2,2,1,46,0,0
26,2,3,0.0,0.6370198329022658,3,2,1,46,0,0
25,2,2,2.0,-0.10037226978667646,3,1,0,6,1,0
25,2,2,2.0,-0.10037226978667646,3,2,1,6,1,0
25,2,2,2.0,1.099355191760795,4,1,0,6,1,0
25,2,2,2.0,1.099355191760795,4,2,1,6,1,0
21,1,1,0.0,-0.2870926773184336,4,1,0,13,0,0
21,1,1,0.0,-0.2870926773184336,4,2,1,13,0,0
21,1,1,0.0,-0.21152533749896693,1,1,0,13,0,0
21,1,1,0.0,-0.21152533749896693,1,2,1,13,0,0
21,1,1,0.0,-1.1066808338460943,0,1,0,13,0,0
21,1,1,0.0,-1.1066808338460943,0,2,1,13,0,0
21,1,1,0.0,0.38163990331847264,1,1,0,13,0,0
21,1,1,0.0,0.38163990331847264,1,2,1,13,0,0
21,1,1,0.0,-1.2838419380027204,3,1,0,13,0,0
21,1,1,0.0,-1.2838419380027204,3,2,1,13,0,0
21,1,1,0.0,0.8344159588018703,0,1,0,13,0,0
21,1,1,0.0,0.8344159588018703,0,2,1,13,0,0
39,1,1,1.0,-0.31472394838815554,1,2,1,6,1,0
39,1,1,1.0,1.296890869534489,0,2,1,6,1,0
45,1,3,0.0,-0.8866075284069455,1,3,0,38,0,0
45,1,3,0.0,-0.8866075284069455,1,3,1,38,0,0
45,1,3,0.0,-1.3718991705531978,0,3,0,38,0,0
45,1,3,0.0,-1.3718991705531978,0,3,1,38,0,0
21,2,3,2.0,-1.0544884329366195,3,3,1,16,1,1
21,2,3,2.0,-0.8917709477482573,0,3,1,16,1,1
21,2,3,2.0,0.6935383419085154,4,3,1,16,1,1
21,2,3,2.0,0.5882464529079843,4,3,1,16,1,1
21,2,3,2.0,-1.6517006781026549,1,3,1,16,1,1
56,2,3,1.0,-0.6747677835390775,4,3,1,36,2,0
56,2,3,1.0,0.6821648641702208,2,3,1,36,2,0
56,2,3,1.0,1.3352676349091026,0,3,1,36,2,0
56,2,3,1.0,-0.7702910413533434,2,3,1,36,2,0
38,1,3,1.0,-0.4087121355874369,1,1,0,43,2,1
38,1,3,1.0,-0.4087121355874369,1,3,0,43,2,1
38,1,3,1.0,0.01908413443393934,4,1,0,43,2,1
38,1,3,1.0,0.01908413443393934,4,3,0,43,2,1
25,2,1,0.0,-0.737147471257086,4,3,0,14,1,0
25,2,1,0.0,-0.737147471257086,4,3,0,14,1,0
25,2,1,0.0,1.2000418689163723,2,3,0,14,1,0
25,2,1,0.0,1.2000418689163723,2,3,0,14,1,0
23,1,1,2.0,-1.4870294666770392,3,3,1,39,1,0
23,1,1,2.0,-1.4870294666770392,3,1,0,39,1,0
23,1,1,2.0,0.8704901182540074,4,3,1,39,1,0
23,1,1,2.0,0.8704901182540074,4,1,0,39,1,0
23,1,1,2.0,0.8708389979392313,4,3,1,39,1,0
23,1,1,2.0,0.8708389979392313,4,1,0,39,1,0
23,1,1,2.0,0.8853523928445396,4,3,1,39,1,0
23,1,1,2.0,0.8853523928445396,4,1,0,39,1,0
23,1,1,2.0,0.07288138189544363,0,3,1,39,1,0
23,1,1,2.0,0.07288138189544363,0,1,0,39,1,0
23,1,1,2.0,-1.6030668499824623,2,3,1,39,1,0
23,1,1,2.0,-1.6030668499824623,2,1,0,39,1,0
23,1,1,2.0,0.43948415512857203,2,3,1,39,1,0
23,1,1,2.0,0.43948415512857203,2,1,0,39,1,0
23,1,1,2.0,0.6866305241410848,0,3,1,39,1,0
23,1,1,2.0,0.6866305241410848,0,1,0,39,1,0
45,1,3,2.0,0.8497666649517157,3,2,1,45,0,0
45,1,3,2.0,0.8497666649517157,3,3,1,45,0,0
45,1,3,2.0,0.746637829999572,0,2,1,45,0,0
45,1,3,2.0,0.746637829999572,0,3,1,45,0,0
45,1,3,2.0,0.0449710070775427,2,2,1,45,0,0
45,1,3,2.0,0.0449710070775427,2,3,1,45,0,0
45,1,3,2.0,0.3439608973143061,1,2,1,45,0,0
45,1,3,2.0,0.3439608973143061,1,3,1,45,0,0
45,1,3,2.0,-0.4029905087497673,3,2,1,45,0,0
45,1,3,2.0,-0.4029905087497673,3,3,1,45,0,0
45,1,3,2.0,-0.09332490014515654,0,2,1,45,0,0
45,1,3,2.0,-0.09332490014515654,0,3,1,45,0,0
45,1,3,2.0,1.1806441584179312,0,2,1,45,0,0
45,1,3,2.0,1.1806441584179312,0,3,1,45,0,0
45,1,3,2.0,1.2359067005573752,1,2,1,45,0,0
45,1,3,2.0,1.2359067005573752,1,3,1,45,0,0
45,1,3,2.0,1.2488850248476988,4,2,1,45,0,0
45,1,3,2.0,1.2488850248476988,4,3,1,45,0,0
27,2,4,2.0,0.8203909954558751,4,2,0,46,0,0
27,2,4,2.0,-0.4844190272809931,2,2,0,46,0,0
27,2,4,2.0,1.596787846952834,0,2,0,46,0,0
27,2,4,2.0,0.1842437774188682,1,2,0,46,0,0
27,2,4,2.0,-0.18877838202237757,0,2,0,46,0,0
27,2,4,2.0,0.1400058333324954,3,2,0,46,0,0
25,2,3,0.0,1.1991347817347906,1,2,0,42,1,0
25,2,3,0.0,-1.189295543307081,0,2,0,42,1,0
25,2,3,0.0,0.6551615765339016,1,2,0,42,1,0
25,2,3,0.0,1.3261967630932847,4,2,0,42,1,0
25,2,3,0.0,0.14384350986995684,4,2,0,42,1,0
25,2,3,0.0,0.19150047487152255,2,2,0,42,1,0
25,2,3,0.0,0.12995809839805106,4,2,0,42,1,0
39,1,1,0.0,0.4212028596228473,3,2,0,27,1,0
39,1,1,0.0,0.4212028596228473,3,2,1,27,1,0
39,1,1,0.0,0.8916322271785672,4,2,0,27,1,0
39,1,1,0.0,0.8916322271785672,4,2,1,27,1,0
39,1,1,0.0,1.5962296394564761,0,2,0,27,1,0
39,1,1,0.0,1.5962296394564761,0,2,1,27,1,0
46,1,3,1.0,-0.01999039031112172,2,3,1,43,2,0
46,1,3,1.0,-0.49160594879660263,0,3,1,43,2,0
46,1,3,1.0,0.7112614299178827,3,3,1,43,2,0
46,1,3,1.0,1.1738758925245902,3,3,1,43,2,0
46,1,3,1.0,-0.682792016299224,1,3,1,43,2,0
46,1,3,1.0,1.6459101066323398,0,3,1,43,2,0
46,1,3,1.0,0.25325217915612813,0,3,1,43,2,0
61,2,3,0.0,0.6668839339574201,3,2,0,38,1,0
61,2,3,0.0,-0.3935009813116809,1,2,0,38,1,0
61,2,3,0.0,0.22380673372324286,1,2,0,38,1,0
61,2,3,0.0,-0.9308454724933186,1,2,0,38,1,0
61,2,3,0.0,-1.5260342154850557,0,2,0,38,1,0
61,2,3,0.0,0.8660942342201879,1,2,0,38,1,0
69,2,1,0.0,1.710592400272825,3,1,0,30,2,1
69,2,1,0.0,1.710592400272825,3,1,1,30,2,1
69,2,1,0.0,1.281540163384643,3,1,0,30,2,1
69,2,1,0.0,1.281540163384643,3,1,1,30,2,1
69,2,1,0.0,1.4201151743555211,4,1,0,30,2,1
69,2,1,0.0,1.4201151743555211,4,1,1,30,2,1
69,2,1,0.0,1.0281139600381026,4,1,0,30,2,1
69,2,1,0.0,1.0281139600381026,4,1,1,30,2,1
69,2,1,0.0,1.6233724789668846,3,1,0,30,2,1
69,2,1,0.0,1.6233724789668846,3,1,1,30,2,1
69,2,1,0.0,-0.7132841007877808,0,1,0,30,2,1
69,2,1,0.0,-0.7132841007877808,0,1,1,30,2,1
28,2,4,2.0,-0.5130271614693416,2,2,0,32,1,0
28,2,4,2.0,1.4804713598992318,4,2,0,32,1,0
28,2,4,2.0,1.0431157865027247,4,2,0,32,1,0
69,1,2,0.0,-0.22171262430750063,1,3,0,38,1,0
69,1,2,0.0,-0.49928130187152536,2,3,0,38,1,0
69,1,2,0.0,-0.2906512501077161,3,3,0,38,1,0
69,1,2,0.0,1.1836445237108557,3,3,0,38,1,0
69,1,2,0.0,-1.1709444718643112,2,3,0,38,1,0
69,1,2,0.0,1.1714337347280241,0,3,0,38,1,0
52,1,1,0.0,0.7857123547446331,0,3,0,21,0,0
52,1,1,0.0,0.7857123547446331,0,2,1,21,0,0
52,1,1,0.0,1.689171187600086,1,3,0,21,0,0
52,1,1,0.0,1.689171187600086,1,2,1,21,0,0
52,1,1,0.0,0.7823631097664853,4,3,0,21,0,0
52,1,1,0.0,0.7823631097664853,4,2,1,21,0,0
52,1,1,0.0,0.9337768931535977,4,3,0,21,0,0
52,1,1,0.0,0.9337768931535977,4,2,1,21,0,0
52,1,1,0.0,1.3582239181968259,4,3,0,21,0,0
52,1,1,0.0,1.3582239181968259,4,2,1,21,0,0
52,1,1,0.0,-1.4864712591806812,1,3,0,21,0,0
52,1,1,0.0,-1.4864712591806812,1,2,1,21,0,0
52,1,1,0.0,-0.03282916272735617,3,3,0,21,0,0
52,1,1,0.0,-0.03282916272735617,3,2,1,21,0,0
41,1,1,0.0,-0.18640600016285616,0,2,1,8,2,0
41,1,1,0.0,0.05934485010876169,0,2,1,8,2,0
41,1,1,0.0,1.5184992455886221,3,2,1,8,2,0
44,2,2,1.0,-0.9595931585557566,3,2,0,17,0,1
44,2,2,1.0,-1.0279735768596137,4,2,0,17,0,1
44,2,2,1.0,0.15535653948234082,4,2,0,17,0,1
44,2,2,1.0,0.4093409503252391,4,2,0,17,0,1
44,2,2,1.0,0.13205137650939333,2,2,0,17,0,1
44,2,2,1.0,0.06492692507234196,3,2,0,17,0,1
44,2,2,1.0,1.077096667843519,3,2,0,17,0,1
44,2,2,1.0,0.6207620395708386,1,2,0,17,0,1
44,2,2,1.0,0.5621502524532469,4,2,0,17,0,1
32,1,2,1.0,-1.1242643699813717,0,3,1,21,0,0
32,1,2,1.0,-1.1242643699813717,0,1,0,21,0,0
32,1,2,1.0,-1.2906102038960616,1,3,1,21,0,0
32,1,2,1.0,-1.2906102038960616,1,1,0,21,0,0
32,1,2,1.0,-0.5431703662726747,1,3,1,21,0,0
32,1,2,1.0,-0.5431703662726747,1,1,0,21,0,0
32,1,2,1.0,-0.447019125025006,0,3,1,21,0,0
32,1,2,1.0,-0.447019125025006,0,1,0,21,0,0
32,1,2,1.0,0.8016910443278815,3,3,1,21,0,0
32,1,2,1.0,0.8016910443278815,3,1,0,21,0,0
32,1,2,1.0,0.4675340818205627,2,3,1,21,0,0
32,1,2,1.0,0.4675340818205627,2,1,0,21,0,0
32,1,2,1.0,-1.43755832731231,2,3,1,21,0,0
32,1,2,1.0,-1.43755832731231,2,1,0,21,0,0
32,1,2,1.0,-0.20252424162019375,2,3,1,21,0,0
32,1,2,1.0,-0.20252424162019375,2,1,0,21,0,0
32,1,2,1.0,-1.380062955187434,3,3,1,21,0,0
32,1,2,1.0,-1.380062955187434,3,1,0,21,0,0
50,1,3,1.0,-0.30209450378305536,4,2,1,4,2,1
50,1,3,1.0,-0.30209450378305536,4,2,1,4,2,1
50,1,3,1.0,0.9681764301166607,0,2,1,4,2,1
50,1,3,1.0,0.9681764301166607,0,2,1,4,2,1
50,1,3,1.0,-1.250489040095329,3,2,1,4,2,1
50,1,3,1.0,-1.250489040095329,3,2,1,4,2,1
50,1,3,1.0,-1.2401622014127054,0,2,1,4,2,1
50,1,3,1.0,-1.2401622014127054,0,2,1,4,2,1
69,2,4,2.0,-1.0853991730474448,2,2,1,35,2,1
69,2,4,2.0,0.9498951346109354,3,2,1,35,2,1
69,2,4,2.0,-0.3778013954766116,2,2,1,35,2,1
69,2,4,2.0,0.9847133271962669,4,2,1,35,2,1
69,2,4,2.0,0.5792453570292111,4,2,1,35,2,1
69,2,4,2.0,-0.6111321289542633,3,2,1,35,2,1
69,2,4,2.0,0.9495462549257117,4,2,1,35,2,1
69,2,4,2.0,0.9720838825911667,0,2,1,35,2,1
24,1,3,2.0,-0.8989578692638668,3,3,0,30,0,0
24,1,3,2.0,1.6262332923857197,0,3,0,30,0,0
24,1,3,2.0,-1.0584656613481704,2,3,0,30,0,0
62,2,1,0.0,-1.031811253397075,4,3,0,12,2,0
62,2,1,0.0,-1.031811253397075,4,2,1,12,2,0
62,2,1,0.0,-0.8937246739855104,4,3,0,12,2,0
62,2,1,0.0,-0.8937246739855104,4,2,1,12,2,0
68,1,1,1.0,0.4743023477139035,1,3,1,48,0,0
68,1,1,1.0,-1.1793873602467264,3,3,1,48,0,0
22,2,4,2.0,-0.07295032652808875,1,3,1,44,1,0
22,2,4,2.0,-0.07295032652808875,1,2,0,44,1,0
22,2,4,2.0,-0.1945000088600474,2,3,1,44,1,0
22,2,4,2.0,-0.1945000088600474,2,2,0,44,1,0
22,2,4,2.0,1.0081580420433034,2,3,1,44,1,0
22,2,4,2.0,1.0081580420433034,2,2,0,44,1,0
22,2,4,2.0,-0.5191674439292799,3,3,1,44,1,0
22,2,4,2.0,-0.5191674439292799,3,2,0,44,1,0
22,2,4,2.0,-0.9221932562997692,4,3,1,44,1,0
